,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV
Otu000060,0.65,26355.897534429296,1.5007284203479467,0.0038284258725778198,1.0852500343073537
Otu000075,0.51,18236.076496638827,1.2948917775254059,0.006315007429420476,1.5543216705685632
Otu000053,0.47333333333333333,27862.52994435237,1.4603924786416518,0.004683820036186798,0.981393988981367
Otu000017,0.46,46181.68751220143,1.1745922345137303,0.015009198330149269,1.172509892522161
Otu001152,0.44,107.63843200437675,3.82824863400625,5.685780998877439e-05,3.7550267927458547
Otu000108,0.43666666666666665,16074.992429445783,2.3349426069012322,0.002089840393809803,2.019788253176161
Otu000113,0.43666666666666665,5888.695140336443,2.53296964601679,0.000742942050520042,2.4302062630058767
Otu000074,0.43333333333333335,12612.177451075493,0.8023662741436223,0.003443056271542753,0.8785763276396932
Otu000597,0.43,2065.7013519068823,2.2978852246315804,0.00031334970838258933,2.057056859654318
Otu000103,0.4266666666666667,10533.594120478914,1.9463570296960884,0.003395043009774476,1.6181936091520872
Otu000392,0.4266666666666667,4464.9725461331645,2.231504982880971,0.0006494425407607102,2.0735664232435425
Otu000027,0.42333333333333334,24746.384748353397,1.2248704980225873,0.00886729134447239,1.1463415974496645
Otu000137,0.42333333333333334,3084.664827706936,1.8468755975898272,0.0014896746217060075,2.59108284586931
Otu000087,0.42,1975.3645820795552,2.0459385627187037,0.0008617116980521579,2.2244049086689346
Otu000001,0.42,371601.0899388096,0.7204901829146938,0.09523935874498368,0.6310854005424724
Otu000377,0.4166666666666667,9391.765101591009,3.677748705085219,0.0012508718197531475,3.2816274471822866
Otu000173,0.4166666666666667,8892.157986234219,1.9533072960106377,0.0012698244230827226,1.7292538882444777
Otu000335,0.4066666666666667,6250.99941704193,2.165661493731309,0.0009274140562613999,1.7486106592046828
Otu000168,0.4033333333333333,2483.6669590952274,1.4754713194523774,0.0003841060941463939,1.329060087645619
Otu000067,0.4033333333333333,14963.431544896182,1.432092377714615,0.004500611537334072,1.377727162383401
Otu000423,0.4,3807.8922514757787,1.8993130964435356,0.0005913212238832843,1.653282188409515
Otu000160,0.39666666666666667,18969.044325478102,3.1102951777663512,0.0022364071928920046,2.8227385392172635
Otu000355,0.39666666666666667,5657.745637715934,2.54556623126645,0.0007555771194064362,2.3885193740311172
Otu000090,0.39666666666666667,11862.401716553708,0.9976579763517552,0.0027910867170047433,0.8949888138158443
Otu000187,0.3933333333333333,6849.888880731268,1.799852760026261,0.0009590017284773918,1.5285281287581027
Otu000024,0.38666666666666666,80314.38143931262,1.1674115607687543,0.014374917872052214,0.9195286333313666
Otu004021,0.38333333333333336,123.34410111592933,4.719667501500571,1.5162082663671425e-05,4.485505599042535
Otu000284,0.38333333333333336,10654.237871181682,3.216909521569325,0.0012761419575259393,2.8585770783412126
Otu000274,0.38,2624.840538069208,2.7965120213440233,0.00037399803903729245,2.5482797829521235
Otu000059,0.37666666666666665,18784.550740340484,0.8343567531504611,0.005028757416785396,0.9392554322559568
Otu000313,0.37333333333333335,2492.843860915689,2.222904673878481,0.00033103880482354545,1.9417564276083
Otu000317,0.37,2591.5019604282274,2.7135788288632505,0.0003209307497144287,2.3973601644611175
Otu000816,0.36333333333333334,254.24110391396533,3.3971933971917436,0.0002185866917346369,3.4931511077638326
Otu001908,0.36,192.32355988896308,3.6246328354597823,2.527013777278571e-05,3.53758265175021
Otu000287,0.3566666666666667,6561.786305019405,5.1704375133447,0.0012407637646440369,4.419485920903816
Otu000043,0.35333333333333333,18821.7609995167,1.1366938022903519,0.006301108853645437,1.2008612758024888
Otu000307,0.35333333333333333,562.2791744903009,3.909183775033233,7.454690642972676e-05,3.554833260063479
Otu000749,0.35333333333333333,697.7855921728273,3.7552418692801157,8.08644408729232e-05,3.468798045467724
Otu000149,0.3466666666666667,5084.410695471467,1.6449479530410431,0.0014947286492605634,1.5308838480024616
Otu001602,0.3433333333333333,393.7652803999759,3.076432752800685,4.9276768656934517e-05,2.9049597341340045
Otu001942,0.33666666666666667,91.8594921624668,5.2628802643992465,1.1371561997753571e-05,4.684596295139692
Otu000088,0.33666666666666667,5087.595794044963,1.3427079905889936,0.0018282944678614048,1.5615015930549787
Otu007969,0.3333333333333333,17.363197947306713,7.842657650648197,8.844548220475596e-06,8.45134011270416
Otu001442,0.3333333333333333,156.71408603976505,5.2151630634653126,1.8952603329589885e-05,4.720093371653469
Otu001066,0.33,240.6352445719744,2.875366322886755,3.41146859932613e-05,2.7516939009117083
Otu001141,0.32666666666666666,383.20010086449133,3.3315928210216885,4.8013261768295824e-05,3.1984163480597427
Otu001683,0.32666666666666666,96.23735514525276,4.162079782283968,2.7797151550066667e-05,4.466001289320028
Otu002067,0.32666666666666666,16.240357243937677,12.961481396815746,2.5270137772785714e-06,12.96148139681568
Otu000426,0.3233333333333333,695.122862827375,3.166241526672379,8.970898909339818e-05,2.7828711076811152
Otu001687,0.32,84.35325155285001,3.590791984518826,4.801326176829701e-05,3.478866146047742
Otu000645,0.31666666666666665,697.2795879362891,2.3644964196274176,0.00022743123995510415,2.8408202127270883
Otu005676,0.31666666666666665,92.20108727547488,5.625287901149897,1.1371561997753571e-05,5.110619317367762
Otu003224,0.31666666666666665,18.382004034377495,6.156426891508807,7.581041331835714e-06,6.045733884615891
Otu000265,0.31333333333333335,2971.0175085198275,2.885955517463459,0.001091669951784557,3.8478204076535043
Otu000943,0.31,262.75240835026443,5.697266187800596,3.2851179104625e-05,4.8984587145764715
Otu000116,0.31,468.1786455509396,3.3696637480341005,6.822937198652676e-05,3.2535585944870706
Otu000175,0.30333333333333334,23301.415981052578,2.0400446833927224,0.0031878278800375835,1.9603855890063306
