,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,kendall,p_kendall
Otu000029,0.618,61707.245500395074,1.2006770061819618,0.008522421186458903,0.8788429729014732,0.2596509783183501,0.0028602220933594148
Otu000173,0.588,19183.86356820091,1.3895386551654505,0.002639687978106694,1.2139606289658742,0.5018508725542041,8.199569230972669e-09
Otu000038,0.554,51754.31041718923,1.307712626331775,0.006845231682001953,1.065804819380431,0.27974616604970914,0.0013126975605401493
Otu000242,0.506,4279.004838081181,1.33127731828016,0.0006320885498595061,1.0543002791974603,0.19513484928609204,0.025004307178977975
Otu000088,0.506,7070.53985892933,1.127830457242443,0.0013252311073759853,1.1051167365502974,-0.24061343204653624,0.005714879363194538
Otu000487,0.498,4687.135556485736,1.2956382093575058,0.0007937020995395159,1.2250943119969315,-0.20782654680063462,0.016981218150040688
Otu000264,0.482,3122.072440332279,1.9971786922506027,0.0005171633589759646,1.921986821872976,0.27868852459016397,0.0013693199873179155
Otu000614,0.476,1641.008636470073,1.3557897441268414,0.00025499026727285155,1.4304879532538393,0.27868852459016397,0.0013693199873179155
Otu001267,0.434,1248.439539828762,2.161541866123968,0.00015083931303464348,2.0837810380996795,0.28609201480698043,0.0010159278520640485
Otu000244,0.43,5221.455115625517,2.5201874883285384,0.001432973473829345,2.5543193471191663,-0.4553146483342147,1.6970782527453153e-07
Otu000246,0.428,17512.149087896207,4.315470971859854,0.001774157634264929,4.117530453290959,0.17715494447382338,0.04186924985014155
Otu000313,0.426,5248.612423621436,1.645362928233825,0.0006715940842257564,1.4250956543609543,0.24590163934426232,0.004736212845579131
Otu000412,0.406,5089.330914923036,1.4818792964260115,0.0009301757637137432,1.347560804570869,-0.2966684294024326,0.0006554652469371023
Otu002142,0.402,375.5384851997904,2.5671092616585107,7.541965651731937e-05,2.615873457983274,0.0597567424643046,0.49247903463002884
Otu000059,0.386,29773.17419975076,0.5879211997744391,0.005351204200515686,0.567443175892067,-0.16023268112109995,0.06570267080095522
Otu000870,0.378,779.2517246392433,4.062495232561969,0.0002585816794879903,4.508817734269221,-0.2554204124801692,0.0033485984709979246
Otu001124,0.346,544.6035518959068,2.2448818613044725,0.00011851660309864838,2.143976914741526,0.05023796932839768,0.5639139413342874
Otu000708,0.346,463.9923638962512,3.00488370909185,8.978530537776291e-05,3.4039514165018314,0.019566367001586465,0.8221807467648387
Otu000279,0.334,7954.393047884304,4.219211618806813,0.0008224333972604128,3.0856096219198665,0.28397673188789,0.0011071428242544364
Otu000293,0.334,961.196592647661,2.5804300911641396,0.000283721564993771,2.659216804346628,-0.33051295610787945,0.00014687108894977392
Otu000026,0.326,55789.04090993097,0.7756467336325794,0.00867685191170869,0.6429089529145579,-0.043892120571126396,0.6141568248194942
Otu000319,0.322,9141.999764155555,1.0200096150859566,0.0014904360692710933,0.9912088442801117,0.006874669487043892,0.9370620025943025
Otu000182,0.32,3858.9341245896803,0.8686402893995407,0.000747013740743066,0.8870296432098532,-0.19196192490745642,0.027461695953648335
Otu000060,0.314,45526.56555163015,1.0785446910729366,0.006392713742897943,0.6790893756666114,0.34214701216287685,8.497027170160317e-05
Otu000263,0.306,1828.394975646634,1.4309063927234928,0.00029090438942396934,1.4106295026457856,-0.05764145954521418,0.5079232117171629
Otu001142,0.296,1003.1093290128641,2.6402487527941747,0.0001472479008195419,2.7916224509001024,0.23955579058699103,0.005931232574471046
