,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,kendall,p_kendall
Otu000173,0.496,17982.674013777603,1.2837521283287296,0.0024927939979864193,1.1337192331188892,0.5540477754942955,4.0459143312227166e-10
Otu000060,0.4,42735.69982098086,1.0640296742350668,0.005950985394916453,0.6557164464691934,0.4581547060731773,1.9330860961986608e-07
Otu000005,0.378,133132.58845593303,1.9446573946030286,0.015391192817443335,1.6850158711823524,0.24936867187936573,0.004774607981852275
Otu004486,0.366,4.19497377911708,7.874007874011808,3.4478478533693547e-06,7.87400787401181,-0.1796053020267749,0.08831829448388907
Otu000905,0.366,1814.3058440710804,1.6437559901577472,0.00025514074114935163,1.3384676041758898,0.19011877718798298,0.04954755597733291
Otu003366,0.352,254.514326345695,3.213090477321418,3.4478478533695164e-05,3.213496129926079,0.3744136322325062,0.0003216753936573222
Otu000242,0.284,4637.702314947109,1.3437786196277923,0.000706808809940803,1.0739552219735542,0.14518645614979625,0.1138969156869546
Otu000075,0.278,27990.94526340179,1.0607348061875894,0.005447599608324446,1.3155957372863543,-0.267035730090888,0.0023691994523268164
Otu000696,0.272,281.95658048311253,2.4473966063765062,4.4822022093801607e-05,2.463389909012737,0.2797963460153579,0.006961776670998946
Otu000539,0.27,1412.369629001228,1.6996532586577706,0.0002482450454426146,1.455966724000463,-0.2740331793449674,0.00488731412429541
Otu000329,0.27,409.0111768056378,3.365613198258156,4.482202209380322e-05,3.1300272396425988,0.2919331040736319,0.004849807397498037
Otu001358,0.268,166.127710842792,2.432289596782514,3.79263263870629e-05,2.398741936444779,-0.19896627807355766,0.05724216590128196
Otu011438,0.266,34.801159804300205,6.305598618956174,1.0343543560108064e-05,5.830327094211863,-0.23205157968103823,0.027054239539266712
Otu007366,0.266,12.798151336385839,5.8506338098557915,6.8956957067387095e-06,5.521938362449234,-0.21412322917256088,0.04216493125336298
Otu002792,0.264,111.17495563654172,2.9080975606824286,3.1030630680324194e-05,3.016181147549838,-0.3367043108673297,0.001233547835564326
Otu000221,0.256,4638.7754642975315,3.0284097709249833,0.0009757409425036743,3.0363584168007383,-0.14359050894275988,0.1404873349684073
Otu000274,0.256,284.55214920216827,5.283941419514152,2.4134934973587098e-05,4.839270051047687,0.2985199641901802,0.004378074725957066
Otu000030,0.256,14550.777202271433,2.2568017992398772,0.0016584148174709097,1.9737897843001806,0.17757416918011368,0.0524325494873459
Otu001663,0.252,149.33215293273935,3.612737587345712,2.068708712021613e-05,3.6037826716696686,0.32870899442894286,0.001695554767335465
Otu000175,0.25,27451.666211673724,1.173349626147328,0.003768497703733295,0.9121293574094148,0.34044254448297845,0.00011428698159555338
