,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,kendall,p_kendall
Otu000060,0.466,42735.69982098086,1.0640296742350668,0.005950985394916453,0.6557164464691934,0.40137493389740886,4.022274484960424e-06
Otu000271,0.454,11451.572755113159,1.5738564574768028,0.0014480960984153382,1.3282808251870242,0.4722369116869382,5.822932720144076e-08
Otu000005,0.446,133132.58845593303,1.9446573946030286,0.015391192817443335,1.6850158711823524,0.5769434161819144,3.429879589534999e-11
Otu000267,0.44,7267.0499093802155,1.5496531300717005,0.0016549669696175298,1.898633388300538,-0.3484928609201481,6.259195092036452e-05
Otu000317,0.414,4226.417471517329,2.0088179800879873,0.000503385786591987,1.7687093469446495,0.4362771020624009,5.41148661261633e-07
Otu000029,0.406,58926.4154330049,1.184778179849197,0.008233460673847358,0.882255483881855,0.46694870438921215,8.166344411868547e-08
Otu003520,0.378,487.2055752699664,2.4186852593787647,6.206126136065e-05,2.3656791769009744,0.23426758328926497,0.00712770188375983
Otu000099,0.376,537.6871998096786,2.6415579243428966,0.00016549669696174673,2.9807079298727706,-0.24167107350608147,0.005505669316548916
Otu000120,0.374,3982.4141867906023,1.699386231006405,0.000965397398943558,1.7225396532860828,-0.38445267054468535,1.0061036986143798e-05
Otu001267,0.37,789.6424544229002,2.4673312024268093,8.964404418760966e-05,2.500945596705418,0.3019566367001587,0.0005237608668462664
Otu000058,0.364,34517.29449754167,1.4284029683413173,0.008395509522955745,1.958522978631872,-0.22792173453199369,0.008846514526183548
Otu000409,0.348,901.5231107414252,2.5130395304459596,0.00027582782826957904,2.8600806763814064,-0.32628239026969863,0.00017845750585619426
Otu000173,0.34,17982.674013777603,1.2837521283287296,0.0024927939979864193,1.1337192331188892,0.28291909042834484,0.0011555372292759779
Otu000379,0.336,5494.20968534251,1.072936314078787,0.0012619123143333612,1.248863350426637,-0.4341618191433105,6.138083901675639e-07
Otu001138,0.33,465.0264127866886,3.100949300803653,5.171771780054355e-05,3.1474510460739764,0.20782654680063462,0.016981218150040688
Otu001358,0.324,166.127710842792,2.432289596782514,3.79263263870629e-05,2.398741936444779,-0.08408249603384454,0.33415477699110885
Otu000030,0.324,14550.777202271433,2.2568017992398772,0.0016584148174709097,1.9737897843001806,0.46589106292966687,8.734100031527787e-08
Otu000296,0.324,6876.45886343764,1.3031177721798608,0.0008792012026093064,1.1302612523705662,0.48069804336329985,3.364234213631402e-08
Otu002015,0.316,128.5548174226647,2.7531679124455057,3.792632638706451e-05,2.9797219195404003,-0.07667900581702804,0.37845755516525637
Otu002584,0.312,93.68046503882267,3.2302720810212913,3.1030630680324194e-05,3.2639407235352285,-0.14331041776837655,0.09974807926699701
Otu001584,0.298,297.758999996552,3.0416531228438135,8.964404418761128e-05,3.3319879588441887,-0.24695928080380752,0.004559724058980408
Otu000660,0.292,952.2198834765344,2.4484986311806036,0.0001206746748679387,2.6570647919837107,0.27868852459016397,0.0013693199873179155
Otu000389,0.286,2078.5287201864603,1.3219238370591704,0.00047580300376502113,1.2821988947918468,-0.358011634056055,3.9198574783358984e-05
Otu006803,0.284,120.08028140644613,6.274518401574052,1.0343543560108064e-05,5.830327094211861,0.10523532522474882,0.2267618747979493
Otu001503,0.278,255.9347663462467,2.946414762403242,6.206126136065161e-05,2.4465134479504074,-0.13273400317292441,0.12736026314359072
Otu000408,0.272,2712.6642238584177,1.8075531391123636,0.0006309561571666725,2.0248358941050264,-0.3104177683765204,0.0003631825398718764
