,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,kendall,p_kendall
Otu000297,0.392,596.9570385640357,2.902497059424173,0.00019600089403915507,2.890533897248507,0.39115646258503395,7.335769072011753e-05
Otu000231,0.364,3259.1885019548504,2.8067145522409644,0.004287949383628754,3.000820586845651,-0.5850340136054422,3.021113231841162e-09
Otu000294,0.362,70.86448681464148,4.585691204542191,2.063167305675102e-05,4.897916223593114,0.0901360544217687,0.36087315291282684
Otu000418,0.362,446.5086905145882,1.6076629403992835,0.0002097553427436449,1.5075357900828452,0.38775510204081626,8.471827534956576e-05
Otu000025,0.352,28732.90245033372,1.257547944481232,0.013427780547770904,0.7199689400431456,0.369047619047619,0.00018328322054061435
Otu000540,0.334,144.38735804136664,3.497818970917718,0.00019943950621528365,4.205346131769845,-0.4438775510204081,6.809612664945821e-06
Otu000298,0.334,84.41698694358954,2.719178454669688,2.7508897408997965e-05,2.6067070942092236,0.28401360544217685,0.003989066082360051
Otu000376,0.33,495.9998144407957,3.917617428669771,0.000698038271753504,3.884319881693851,-0.5714285714285713,6.933414075024239e-09
Otu001045,0.322,36.51246491068198,4.619459988856084,1.0315836528373468e-05,3.9563591568230745,0.03231292517006802,0.7432490950432568
Otu000623,0.32,234.52222836511183,1.9268333962274633,0.0001031583652837592,2.050259694481434,0.28061224489795916,0.004447479999753712
Otu000474,0.32,168.5413817856712,4.755534883360431,3.782473393737756e-05,3.7781997549669053,0.18707482993197277,0.05791195179909563
Otu003463,0.318,28.654557051733857,5.598981906211747,6.87722435224898e-06,4.897916223592777,0.017006802721088433,0.863125657367583
Otu000323,0.312,133.49085538572626,2.886436985558669,5.1579182641879595e-05,3.1420682030461227,0.18707482993197277,0.05791195179909563
