,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,r_spearman,p_spearman
Otu000173,0.9333333333333333,8892.157986234219,1.9533072960106377,0.0013405808088465215,1.6087280139693287,0.5843258537869318,9.190073784655403e-17
Otu000060,0.53,26355.897534429296,1.5007284203479467,0.0038675945861256383,1.0650442239438151,0.6451045499870928,3.805779256163652e-21
Otu000001,0.47333333333333333,371601.0899388096,0.7204901829146938,0.09523935874498368,0.6310854005424724,-0.6179205409974642,4.55420033454732e-19
Otu000137,0.47,3084.664827706936,1.8468755975898272,0.001570539062578918,2.4384887655522305,-0.5505413517850184,1.0667273148006593e-14
Otu000271,0.4633333333333333,8243.279639047669,2.237865635641462,0.0011598993237710638,1.7956491446401242,0.42330216996269515,1.0859695740606584e-08
Otu000335,0.45666666666666667,6250.99941704193,2.165661493731309,0.0009981704420251997,1.586541486854393,0.345536315365887,4.489697932120073e-06
Otu000917,0.45,1381.2023410230368,4.3445371980164955,0.00033861984615535495,1.5465531764141942,-0.2065184930224083,0.007235268417680735
Otu000169,0.43666666666666665,14088.743044734714,1.7510566061166288,0.0022642043444420367,1.6417727486572764,0.4947484574384622,9.321643056200884e-12
Otu000242,0.43,5280.016813737598,3.4819441553638293,0.0008440226016111741,2.28254403040318,0.036560859683844496,0.6379962514800859
Otu000981,0.4266666666666667,631.1643607678583,4.614273760590218,0.00028934307749841254,1.513578365099068,-0.3851114339368601,2.5422436507695e-07
Otu000022,0.42333333333333334,47231.618096690385,1.53151161869099,0.015436263658509445,2.105388603659696,-0.47858382980446557,5.327125040951611e-11
Otu000778,0.4066666666666667,868.4922092013632,2.8156118818514764,0.00027797151550065433,0.7472381969938647,-0.23364682300656509,0.002302918596757894
Otu000682,0.4,1290.9852480238746,4.090972552080001,0.00033609283237807767,1.543052439654325,-0.31154934425316744,3.9433286159341116e-05
Otu000088,0.37333333333333335,5087.595794044963,1.3427079905889936,0.0018952603329592853,1.4843088595098008,-0.4747192006519506,7.97425360523013e-11
Otu000027,0.37,24746.384748353397,1.2248704980225873,0.008914041099352048,1.1357610129454752,-0.5544819068540857,6.2970485627839236e-15
Otu000187,0.37,6849.888880731268,1.799852760026261,0.0010436566900162228,1.3537941125183446,0.38075581719063994,3.554014829347588e-07
Otu000321,0.36666666666666664,795.4935592727505,4.5035021916886695,0.0004776056039057101,2.694795094852163,-0.5878867792732373,5.3897341635283736e-17
Otu000292,0.3433333333333333,1016.6260112665645,2.6124591125354626,0.0005369904276717654,1.8964674766630196,-0.519687590162026,5.258295798711049e-13
Otu003885,0.3433333333333333,18.39143163290576,5.86726748873424,0.00021353266418003945,0.07669515619417566,-0.5349512302529346,8.033706178739302e-14
Otu000313,0.33,2492.843860915689,2.222904673878481,0.0004700245625738682,1.2237816608863465,0.04874190756272747,0.5303816080411244
Otu006282,0.32666666666666666,31.446460142675203,10.235170304133602,0.00021479617106867939,0.15248801643316076,-0.5136337637489182,1.079765838174583e-12
Otu000056,0.32666666666666666,3439.9038322582173,3.8558707242487684,0.0040293234678715085,4.548170246606851,-0.5728230774292498,4.931102428578966e-16
Otu000175,0.32,23301.415981052578,2.0400446833927224,0.003292698951794645,1.881810972509502,0.3586335359711685,1.8107257387497875e-06
Otu000711,0.32,713.3211002365285,3.0298857288416188,0.0002640729397256197,0.7843234372532822,-0.2775952743709539,0.0002694294355288422
Otu000043,0.31,18821.7609995167,1.1366938022903519,0.006318797950086388,1.1951883629585234,-0.6062861597177581,3.0726462466133557e-18
Otu000810,0.31,568.6530029646924,2.77214904577188,0.00025775540528242207,0.7217886142345035,-0.37389464519819204,5.965935321485628e-07
Otu000743,0.31,1653.3457414132074,3.5102155081699142,0.0003904236285895774,1.9209243323895693,-0.18974898891987796,0.013759224681866097
Otu000222,0.30666666666666664,6297.31593162305,1.9052800370219911,0.0010992509931163662,1.6333944804884575,0.3596635975723954,1.683000049656724e-06
Otu004876,0.30333333333333334,138.32015553643447,8.6755533936927,0.0002211137055118771,0.3380536045082307,-0.4792443852784711,4.969675623302397e-11
Otu003869,0.2966666666666667,52.32741788089681,7.350991781451669,0.00021732318484595853,0.21250394452873503,-0.508116480479447,2.054921432406237e-12
Otu004885,0.2966666666666667,17.77783887381102,6.811819503312237,0.00021353266418003945,0.07669515619417566,-0.5349512302529346,8.033706178739302e-14
Otu000792,0.29,247.2908574322002,3.836851755355436,0.00026028241905970325,1.0164190541102915,-0.5590222766639166,3.401053052102916e-15
Otu000453,0.2866666666666667,1739.0954759525584,1.5641944847738696,0.0004712880694625045,0.977661509712613,-0.32217137997884204,2.0557111907571564e-05
Otu000115,0.2866666666666667,16958.04178399592,2.3249605362646184,0.003436738737099552,2.512369498556197,0.31727162749733,2.7847629587939613e-05
Otu000811,0.2866666666666667,52.787998354913995,4.340673556332854,0.00022995825373235335,0.42157725918960587,-0.5387247483055867,4.97514851564386e-14
Otu003879,0.2833333333333333,16.792917275676977,7.813733155725614,0.00021605967795731867,0.1690833355927639,-0.5425944391858718,3.024691261788476e-14
Otu000541,0.2833333333333333,740.345808156695,3.666950593531156,0.0002931335981643304,1.1960903794343372,-0.3590890914704826,1.7531391690477406e-06
Otu000154,0.28,4571.522454629112,1.463458460042474,0.0015831741314653106,2.44120761858096,-0.2585353384524274,0.0007151697714996174
Otu000025,0.2733333333333333,78679.77158116328,1.040659012447192,0.015052157564363011,0.7717974462910355,0.384914026553824,2.581412265395251e-07
Otu000075,0.27,18236.076496638827,1.2948917775254059,0.006345331594747823,1.5438421114718863,-0.42247457747227446,1.1677322502399452e-08
Otu000139,0.27,10992.660422732386,1.6386567479296061,0.001971070746277659,1.30093847547941,0.3158669980411114,3.034996439512476e-05
Otu000231,0.26666666666666666,957.7112589020375,5.363324925809914,0.001427762784162647,4.995863005800437,-0.5608369060695179,2.6518599194283205e-15
Otu003083,0.26666666666666666,157.13195511518106,6.884365792496297,0.00022364071928915563,0.405746514378569,-0.45845080759866574,4.127386257879202e-10
Otu001328,0.26,416.3929960224802,6.612825568388599,0.00024638384328466847,0.994805628410224,-0.4302367370078103,5.865391457310243e-09
Otu001450,0.25666666666666665,76.28143544237908,8.992599309652777,0.00021479617106867939,0.1524880164331609,-0.5130263564164993,1.1596932203185258e-12
Otu000965,0.25666666666666665,82.35687219627823,4.365881660112667,0.0002147961710686787,0.10750199546745275,-0.5292795642864736,1.6326104995739843e-13
Otu000384,0.25666666666666665,636.2773186690722,2.9311200767013132,0.00026028241905970184,0.7178917373352568,-0.2680437940686674,0.0004433940296328315
Otu000215,0.25666666666666665,1060.314859750988,3.0010208182575107,0.0009147789873749933,2.40396861685583,-0.588395482914138,4.9914613826084237e-17
Otu000785,0.25333333333333335,2118.489011086008,4.633932772438689,0.0004308558490260424,2.5763513959602724,-0.18967559386721064,0.013796520941942586
Otu000369,0.24666666666666667,1473.6273097651388,3.4228177829566597,0.000506666262344417,1.8572318205729548,-0.5651899919518529,1.4508409380694978e-15
Otu001329,0.24666666666666667,143.64363668326914,3.3019342713830704,0.00023374877439827184,0.5032135395289296,-0.5652811030517157,1.4325059793116664e-15
Otu001912,0.24666666666666667,39.17011294740781,4.12589469486781,0.000217323184845958,0.23787270944993458,-0.5332251810833111,9.982703226660372e-14
Otu001327,0.24666666666666667,632.8808794210104,2.910144776581683,0.0002615459259483399,0.646433509899815,-0.3043034809501876,6.064090969320682e-05
Otu001839,0.24,126.6213398607363,4.27898426166992,0.0002198501986232366,0.20847358222815882,-0.43902136555291793,2.634157187880847e-09
Otu000220,0.24,1792.0564172284223,3.1510377801437874,0.0016337144070109,3.4718924953336567,-0.5653798067432338,1.4128982665111389e-15
Otu001126,0.23333333333333334,217.21805166226957,4.217283987770079,0.00024385682950738875,0.8447538089539002,-0.5433638218069357,2.7376610834696466e-14
Otu000079,0.23333333333333334,22467.28068294089,3.047571550296077,0.00501864936167628,2.7939699135629943,0.0662124609614246,0.39380329307986295
Otu002867,0.23,23.529781527023935,7.087783268568947,0.00021353266418003945,0.07669515619417555,-0.5349664154362451,8.018325073972748e-14
Otu004699,0.22666666666666666,87.87152671179913,5.187528426848604,0.00021605967795731867,0.16908333559276387,-0.4997266667004116,5.348902884605731e-12
Otu002684,0.22666666666666666,60.914034254935295,9.151189766301302,0.00021479617106867939,0.15248801643316118,-0.504158209363184,3.2376008852779994e-12
Otu001558,0.22333333333333333,64.03152495476643,4.514142023031865,0.00021353266418003945,0.07669515619417569,-0.5335238230217504,9.615349879254489e-14
Otu003700,0.22,40.36643318196515,4.951158241353507,0.00021353266418003945,0.07669515619417573,-0.5345083290730459,8.495180388611725e-14
Otu002038,0.22,13.150371129878398,6.809242511316626,0.00021479617106867868,0.10750199546745293,-0.5333238847748291,9.85980303733671e-14
Otu000745,0.21666666666666667,616.3441909148797,4.335007122454701,0.00029692411883024903,1.7053319310914743,-0.3518660059424685,2.9095701183384196e-06
Otu007969,0.21666666666666667,17.363197947306713,7.842657650648197,0.000217323184845958,0.23787270944993477,-0.5365330201811087,6.576507984694515e-14
Otu009098,0.21333333333333335,37.62219793972566,9.726197633311486,0.00021353266418003942,0.07669515619417579,-0.5208087628631157,4.595061207874243e-13
Otu002102,0.21333333333333335,183.00953184972352,4.473502419551929,0.00022616773306643486,0.37231345228908336,-0.4321171688744237,4.951185526065495e-09
Otu005044,0.21,50.35984781059525,5.623860462224065,0.00021479617106867876,0.10750199546745287,-0.5245341945019514,2.92535742163018e-13
Otu000449,0.21,997.2544869113323,5.609231349817321,0.0003146132152712035,1.8910793394173093,-0.4216520467096239,1.2548506081684636e-08
